Customer_ID,Amount,Balance,Transaction_Type,Withdrawal_Frequency,Hourly_Withdrawals,Disputed,Geo_Location_Deviation,High_Transaction_Flag,Negative_Balance_Flag,Fraudulent_Flag,Country,Risk_Label,Predicted_Risk_Score,Compliant,Remediation
518400,5161.99,34196.7,1,1,4,False,3646,0,0,0,1,1,10,Yes,Compliant
455528,11912.11,19039.8,1,13,2,True,2127,1,0,1,6,1,10,No,AML reporting required for high-value transaction
710490,1149.38,43865.11,3,8,7,False,1567,0,0,0,6,0,0,Yes,Compliant
151663,17259.86,48969.96,0,14,10,False,3587,1,0,0,4,1,10,No,AML reporting required for high-value transaction
115708,-3431.63,24182.24,1,11,3,True,2173,0,0,0,1,0,0,Yes,Compliant
978338,20576.28,18922.67,2,9,10,False,4603,1,0,0,2,1,10,No,AML reporting required for high-value transaction
411955,945.89,23068.83,4,8,1,True,2422,0,0,0,2,0,0,Yes,Compliant
233883,21231.94,42489.57,0,14,2,False,4629,1,0,0,7,1,10,No,AML reporting required for high-value transaction
418394,5575.88,31918.89,3,15,5,True,4246,0,0,0,0,1,10,Yes,Compliant
212547,16680.51,1283.39,4,10,9,True,4313,1,0,0,3,1,10,No,AML reporting required for high-value transaction
659042,4576.76,26650.67,4,1,4,True,4377,0,0,0,3,0,0,Yes,Compliant
851102,22177.35,-117.69,2,8,6,True,4400,1,1,0,2,1,10,No,AML reporting required for high-value transaction; Account negative balance for 30+ days
862002,-1200.89,38705.3,0,12,3,False,3755,0,0,0,7,0,0,Yes,Compliant
242483,355.59,15743.93,4,5,9,True,4757,0,0,0,9,0,0,Yes,Compliant
758271,9790.9,23072.38,0,9,2,True,1218,0,0,0,8,1,10,Yes,Compliant
314835,-2541.85,39732.58,2,14,8,True,1449,0,0,1,0,0,0,Yes,Compliant
501896,879.41,1368.89,3,9,3,False,1587,0,0,0,9,0,0,Yes,Compliant
184896,23312.99,7085.62,4,6,8,True,3984,1,0,0,9,1,10,No,AML reporting required for high-value transaction
577095,24294.69,19295.98,4,3,3,True,4749,1,0,0,0,1,10,No,AML reporting required for high-value transaction
171295,6287.78,10726.18,4,12,4,False,3135,0,0,0,1,1,10,Yes,Compliant
843974,22698.58,16232.97,0,7,8,False,2220,1,0,0,5,1,10,No,AML reporting required for high-value transaction
987121,11344.74,49906.91,4,3,10,True,396,1,0,0,2,1,10,No,AML reporting required for high-value transaction
373255,3092.27,41096.14,0,7,4,False,3737,0,0,0,3,0,0,Yes,Compliant
399648,16071.96,44078.99,1,8,9,True,743,1,0,0,0,1,10,No,AML reporting required for high-value transaction
757162,14767.05,46789.79,1,5,9,True,1453,1,0,0,2,1,10,No,AML reporting required for high-value transaction
108155,24673.76,16387.73,0,5,6,False,2017,1,0,0,5,1,10,No,AML reporting required for high-value transaction
566872,2951.42,14150.92,1,14,1,True,4146,0,0,0,8,0,0,Yes,Compliant
925816,15161.79,10937.19,2,4,9,False,3286,1,0,0,8,1,10,No,AML reporting required for high-value transaction
474705,-3439.29,41335.96,2,3,9,True,1825,0,0,0,3,0,0,Yes,Compliant
671542,-1590.62,33657.14,1,12,7,True,2667,0,0,0,3,0,0,Yes,Compliant
908350,-4882.45,11044.77,3,8,9,False,4979,0,0,0,7,0,0,Yes,Compliant
710269,24983.82,18226.69,0,11,8,True,3611,1,0,0,7,1,10,No,AML reporting required for high-value transaction
654594,19068.21,24842.3,1,6,9,False,2322,1,0,0,0,1,10,No,AML reporting required for high-value transaction
247718,18601.69,25935.14,0,14,9,True,4783,1,0,0,8,1,10,No,AML reporting required for high-value transaction
408987,10291.78,44325.11,1,6,7,True,2631,1,0,0,3,1,10,No,AML reporting required for high-value transaction
745263,4002.01,18408.87,2,2,6,False,1953,0,0,0,7,0,0,Yes,Compliant
458745,-462.07,45334.73,3,4,2,True,361,0,0,0,3,0,0,Yes,Compliant
207512,3540.24,21509.75,0,15,7,False,399,0,0,0,6,0,0,Yes,Compliant
247443,6279.14,37065.01,3,5,1,False,3654,0,0,0,3,1,10,Yes,Compliant
570587,17689.3,46442.97,2,11,6,False,794,1,0,0,4,1,10,No,AML reporting required for high-value transaction
473616,11189.85,45286.36,4,10,6,False,562,1,0,0,5,1,10,No,AML reporting required for high-value transaction
757409,-2675.49,1904.6,4,5,7,False,3155,0,0,0,1,0,0,Yes,Compliant
786976,-4459.13,9490.92,0,3,2,False,2274,0,0,0,9,0,0,Yes,Compliant
465871,-1930.03,23322.18,2,10,4,False,2064,0,0,0,1,0,0,Yes,Compliant
475037,7314.96,21009.27,0,5,2,False,219,0,0,0,9,1,10,Yes,Compliant
907364,22995.79,31685.47,0,5,4,False,2631,1,0,0,7,1,10,No,AML reporting required for high-value transaction
217796,14122.07,47180.16,0,2,3,False,2499,1,0,0,9,1,10,No,AML reporting required for high-value transaction
391999,19054.78,4732.64,3,5,2,True,2016,1,0,0,0,1,10,No,AML reporting required for high-value transaction
292506,8991.24,22044.79,1,3,2,False,625,0,0,0,9,1,10,Yes,Compliant
798376,5849.98,8812.96,2,15,3,False,1664,0,0,0,2,1,10,Yes,Compliant
369544,-1747.99,44599.49,3,3,10,True,3341,0,0,0,9,0,0,Yes,Compliant
480002,21277.99,48193.59,1,5,4,False,902,1,0,0,5,1,10,No,AML reporting required for high-value transaction
798002,18494.8,23413.79,0,9,7,False,63,1,0,0,4,1,10,No,AML reporting required for high-value transaction
639439,43.54,4304.53,4,14,4,False,1991,0,0,0,0,0,0,Yes,Compliant
690978,10367.82,39050.03,3,2,7,False,1927,1,0,0,8,1,10,No,AML reporting required for high-value transaction
628787,9621.24,34554.21,2,9,4,True,949,0,0,0,0,1,10,Yes,Compliant
630583,13752.75,17088.21,2,3,3,True,438,1,0,0,1,1,10,No,AML reporting required for high-value transaction
488215,23385.61,44257.78,1,13,8,False,896,1,0,0,2,1,10,No,AML reporting required for high-value transaction
421184,12393.14,48767.43,3,12,3,False,4676,1,0,0,6,1,10,No,AML reporting required for high-value transaction
898615,11206.52,27450.55,0,7,8,False,2079,1,0,0,9,1,10,No,AML reporting required for high-value transaction
522515,-3490.31,27852.12,1,12,2,False,0,0,0,0,2,0,0,Yes,Compliant
768234,-3112.78,14173.19,2,14,3,True,4801,0,0,0,2,0,0,Yes,Compliant
478480,620.4,28809.81,3,1,4,False,4009,0,0,0,6,0,0,Yes,Compliant
132711,-4025.88,21421.76,4,1,3,False,3053,0,0,0,0,0,0,Yes,Compliant
891971,17300.59,14411.74,0,8,6,True,2763,1,0,0,2,1,10,No,AML reporting required for high-value transaction
601157,16699.91,2426.45,2,9,9,True,2633,1,0,0,5,1,10,No,AML reporting required for high-value transaction
284423,-918.31,11888.1,3,3,10,True,4247,0,0,0,6,0,0,Yes,Compliant
616349,20082.37,9090.59,4,6,8,False,3432,1,0,0,8,1,10,No,AML reporting required for high-value transaction
803714,-356.42,26644.14,2,15,4,False,2417,0,0,0,5,0,0,Yes,Compliant
757917,4035.27,29685.17,4,14,2,True,1682,0,0,0,8,0,0,Yes,Compliant
924792,2469.31,30037.16,2,3,10,False,562,0,0,0,9,0,0,Yes,Compliant
837378,6169.21,18797.23,1,6,1,False,257,0,0,0,1,1,10,Yes,Compliant
233272,2639.91,20482.72,1,7,4,True,964,0,0,0,7,0,0,Yes,Compliant
867836,9668.53,41546.16,1,5,5,True,4741,0,0,0,3,1,10,Yes,Compliant
802335,7222.24,23287.87,3,3,2,False,4285,0,0,0,1,1,10,Yes,Compliant
907789,24597.08,49376.44,1,8,3,False,4673,1,0,0,9,1,10,No,AML reporting required for high-value transaction
743409,-3322.21,21420.48,3,13,4,True,4931,0,0,0,9,0,0,Yes,Compliant
177505,-734.56,32128.63,0,5,3,False,1841,0,0,0,5,0,0,Yes,Compliant
102869,-3415.22,1568.51,1,1,8,False,3875,0,0,0,1,0,0,Yes,Compliant
881474,13775.24,32320.34,3,12,2,False,4093,1,0,0,1,1,10,No,AML reporting required for high-value transaction
554351,-3364.72,42422.75,2,15,9,False,2654,0,0,0,3,0,0,Yes,Compliant
412252,20093.19,47065.35,3,9,6,False,3984,1,0,0,8,1,10,No,AML reporting required for high-value transaction
736584,10358.16,49863.35,3,3,1,True,4600,1,0,0,8,1,10,No,AML reporting required for high-value transaction
718467,10810.23,13391.11,2,2,8,False,2029,1,0,0,0,1,10,No,AML reporting required for high-value transaction
190272,11847.84,28343.87,3,3,10,False,3815,1,0,0,2,1,10,No,AML reporting required for high-value transaction
138467,124.41,21986.62,2,7,6,False,1869,0,0,0,8,0,0,Yes,Compliant
909760,930.71,27754.69,4,12,4,True,377,0,0,0,0,0,0,Yes,Compliant
977844,4564.52,7030.1,1,11,6,False,2392,0,0,0,8,0,0,Yes,Compliant
580047,12804.89,42663.63,0,12,2,False,2858,1,0,0,2,1,10,No,AML reporting required for high-value transaction
759347,1303.53,45388.02,3,10,1,True,848,0,0,0,9,0,0,Yes,Compliant
158871,-1510.05,21932.74,2,8,6,False,779,0,0,0,4,0,0,Yes,Compliant
228391,24103.51,13301.92,1,2,8,False,3411,1,0,0,2,1,10,No,AML reporting required for high-value transaction
539430,-4340.55,6182.5,3,14,5,False,865,0,0,0,7,0,0,Yes,Compliant
710704,19080.92,33872.01,1,13,8,True,3639,1,0,0,4,1,10,No,AML reporting required for high-value transaction
956703,18641.05,14923.82,4,7,3,True,1930,1,0,0,6,1,10,No,AML reporting required for high-value transaction
930496,3916.42,45386.47,3,11,6,True,538,0,0,0,9,0,0,Yes,Compliant
356687,-931.2,33221.64,2,5,1,False,4029,0,0,0,4,0,0,Yes,Compliant
825451,-631.14,31929.95,4,9,3,False,1105,0,0,0,9,0,0,Yes,Compliant
207450,15922.95,27529.51,3,7,4,True,1765,1,0,0,6,1,10,No,AML reporting required for high-value transaction
271890,14284.2,1334.59,1,1,5,True,1755,1,0,0,4,1,10,No,AML reporting required for high-value transaction
538741,18482.37,46528.04,4,1,3,False,233,1,0,0,8,1,10,No,AML reporting required for high-value transaction
381974,23124.44,31024.81,2,6,8,True,3263,1,0,1,1,1,10,No,AML reporting required for high-value transaction
500109,15757.82,49697.16,3,9,5,True,3735,1,0,0,2,1,10,No,AML reporting required for high-value transaction
216381,-324.45,26405.18,1,1,7,False,3684,0,0,0,2,0,0,Yes,Compliant
573125,2303.28,35215.66,1,3,5,True,4885,0,0,0,6,0,0,Yes,Compliant
671621,20265.81,1866.69,4,13,8,False,4624,1,0,0,8,1,10,No,AML reporting required for high-value transaction
234508,1279.18,31218.55,3,5,1,False,896,0,0,0,2,0,0,Yes,Compliant
829650,-2824.33,37997.13,1,4,3,True,3595,0,0,0,8,0,0,Yes,Compliant
962645,16098.4,38704.23,4,1,3,True,275,1,0,0,1,1,10,No,AML reporting required for high-value transaction
499111,7075.79,38275.69,0,10,10,False,402,0,0,0,5,1,10,Yes,Compliant
250810,22601.2,10540.41,1,4,10,True,2301,1,0,0,3,1,10,No,AML reporting required for high-value transaction
392890,14507.65,48745.32,4,4,3,True,3048,1,0,0,6,1,10,No,AML reporting required for high-value transaction
673665,-2287.43,49754.29,0,11,6,True,2584,0,0,0,5,0,0,Yes,Compliant
940477,23435.7,2855.39,4,12,9,True,4258,1,0,0,9,1,10,No,AML reporting required for high-value transaction
460032,2756.72,46758.77,1,10,6,True,2110,0,0,0,4,0,0,Yes,Compliant
469599,5116.37,13761.91,0,13,5,True,242,0,0,0,0,1,9,Yes,Compliant
760960,7067.81,34153.49,4,4,1,False,2350,0,0,0,1,1,10,Yes,Compliant
850020,-3463.27,16243.66,3,3,2,False,962,0,0,0,2,0,0,Yes,Compliant
979611,9895.46,48355.47,0,7,1,False,1139,0,0,0,6,1,10,Yes,Compliant
271836,-1300.45,4176.7,4,1,6,True,2367,0,0,0,1,0,0,Yes,Compliant
829903,7029.11,24385.09,3,2,3,True,1045,0,0,0,4,1,10,Yes,Compliant
145714,5521.29,20830.44,0,1,5,False,1486,0,0,0,0,1,9,Yes,Compliant
727234,18185.2,15627.2,4,14,6,True,964,1,0,0,4,1,10,No,AML reporting required for high-value transaction
996048,19095.12,31922.23,1,4,5,False,2665,1,0,0,6,1,10,No,AML reporting required for high-value transaction
730271,-397.61,5683.84,0,5,3,False,2011,0,0,0,0,0,0,Yes,Compliant
566960,5996.54,35549.78,0,11,2,True,4937,0,0,1,7,1,10,Yes,Compliant
811851,6200.59,49010.2,3,15,2,True,3407,0,0,1,3,1,10,Yes,Compliant
224123,-457.69,40032.49,4,10,2,True,369,0,0,0,1,0,0,Yes,Compliant
405628,18953.61,42860.85,1,5,10,True,1394,1,0,0,6,1,10,No,AML reporting required for high-value transaction
182989,16216.85,17341.47,3,2,4,True,828,1,0,0,6,1,10,No,AML reporting required for high-value transaction
398356,711.45,15569.22,0,11,4,True,2075,0,0,0,2,0,0,Yes,Compliant
929957,6001.66,25369.47,3,3,3,True,2896,0,0,0,5,1,10,Yes,Compliant
278274,-1825.85,1332.06,3,4,8,True,4545,0,0,0,2,0,0,Yes,Compliant
787995,13846.2,47213.26,3,10,4,True,4622,1,0,0,9,1,10,No,AML reporting required for high-value transaction
425352,-1358.84,6333.04,0,6,8,True,182,0,0,0,5,0,0,Yes,Compliant
920260,24578.03,45053.66,2,6,3,False,375,1,0,0,7,1,10,No,AML reporting required for high-value transaction
511927,18420.46,3262.69,3,12,2,True,1829,1,0,0,1,1,10,No,AML reporting required for high-value transaction
889852,6707.16,40953.87,2,2,8,False,3990,0,0,0,9,1,10,Yes,Compliant
983184,12356.92,6750.09,1,2,6,False,209,1,0,0,5,1,10,No,AML reporting required for high-value transaction
231373,22340.25,944.71,1,9,2,False,4127,1,0,0,4,1,10,No,AML reporting required for high-value transaction
538452,11622.98,35693.96,1,12,7,True,2091,1,0,0,3,1,10,No,AML reporting required for high-value transaction
215294,234.95,13293.53,4,2,10,False,885,0,0,0,0,0,0,Yes,Compliant
559451,6361.1,35439.3,0,2,7,False,3706,0,0,0,6,1,10,Yes,Compliant
748307,20294.35,27309.35,2,3,4,True,4467,1,0,0,3,1,10,No,AML reporting required for high-value transaction
165726,14326.39,4549.18,4,15,8,True,994,1,0,0,4,1,10,No,AML reporting required for high-value transaction
241564,14521.73,46538.63,2,9,3,True,2489,1,0,0,1,1,10,No,AML reporting required for high-value transaction
477812,21004.64,22068.02,0,14,9,True,2661,1,0,0,8,1,10,No,AML reporting required for high-value transaction
368246,21819.19,36456.81,3,6,5,True,3515,1,0,0,0,1,10,No,AML reporting required for high-value transaction
805696,22593.78,24552.05,4,11,3,True,4062,1,0,0,1,1,10,No,AML reporting required for high-value transaction
218015,-2154.52,29822.44,0,15,9,False,4333,0,0,0,0,0,0,Yes,Compliant
840674,11323.78,14441.45,4,15,2,False,1354,1,0,0,3,1,10,No,AML reporting required for high-value transaction
354079,17215.29,9218.38,1,12,2,False,2819,1,0,0,2,1,10,No,AML reporting required for high-value transaction
650929,17707.81,26671.08,4,6,3,True,4398,1,0,0,4,1,10,No,AML reporting required for high-value transaction
789944,13201.49,21451.17,3,12,9,False,1926,1,0,0,8,1,10,No,AML reporting required for high-value transaction
788105,3.62,18895.77,3,10,10,True,228,0,0,0,8,0,0,Yes,Compliant
613758,18922.62,33300.93,2,5,3,True,3211,1,0,0,2,1,10,No,AML reporting required for high-value transaction
465890,16603.34,34215.84,4,15,5,True,3910,1,0,0,0,1,10,No,AML reporting required for high-value transaction
545101,-2415.93,1341.92,1,7,9,False,4149,0,0,0,0,0,0,Yes,Compliant
136631,8914.29,16275.97,3,11,10,False,2639,0,0,0,0,1,10,Yes,Compliant
866577,219.32,19999.99,2,15,6,True,1294,0,0,0,3,0,0,Yes,Compliant
172991,5124.31,3941.5,1,4,6,False,4225,0,0,0,9,1,10,Yes,Compliant
104014,-4457.57,11030.94,1,15,1,False,1548,0,0,0,1,0,0,Yes,Compliant
373237,7009.9,1633.73,1,10,2,False,516,0,0,0,6,1,10,Yes,Compliant
118070,11496.31,49808.35,0,10,9,False,3488,1,0,0,3,1,10,No,AML reporting required for high-value transaction
922209,13587.48,36564.42,3,3,8,True,3055,1,0,0,5,1,10,No,AML reporting required for high-value transaction
156958,14904.71,3459.96,0,7,2,True,4607,1,0,0,4,1,10,No,AML reporting required for high-value transaction
182074,20088.74,32.72,0,14,5,False,3009,1,0,0,2,1,10,No,AML reporting required for high-value transaction
635017,1463.89,35683.68,3,10,5,False,1980,0,0,1,4,0,0,Yes,Compliant
855073,-1385.55,21398.8,4,1,6,True,224,0,0,0,3,0,0,Yes,Compliant
276089,20546.12,39126.63,2,6,4,True,2250,1,0,0,6,1,10,No,AML reporting required for high-value transaction
297392,-301.62,46097.28,3,13,9,False,2902,0,0,0,9,0,0,Yes,Compliant
258823,24242.8,29564.32,2,11,5,True,2981,1,0,0,3,1,10,No,AML reporting required for high-value transaction
730152,20276.15,8542.53,4,11,4,False,135,1,0,0,6,1,10,No,AML reporting required for high-value transaction
493002,10026.3,38891.9,3,11,9,False,3875,1,0,0,9,1,10,No,AML reporting required for high-value transaction
833429,24442.64,47746.4,1,2,2,True,1052,1,0,0,9,1,10,No,AML reporting required for high-value transaction
598863,-2078.7,28591.8,3,2,2,True,1374,0,0,0,7,0,0,Yes,Compliant
467654,4091.97,33781.87,4,11,3,False,3037,0,0,0,9,0,0,Yes,Compliant
679036,14146.73,16211.21,0,8,10,False,1351,1,0,0,6,1,10,No,AML reporting required for high-value transaction
630089,5500.21,18457.91,3,3,4,True,3929,0,0,0,3,1,10,Yes,Compliant
250262,22851.18,36467.38,1,9,10,False,1393,1,0,0,2,1,10,No,AML reporting required for high-value transaction
542905,-3031.22,46316.33,3,4,9,False,370,0,0,0,3,0,0,Yes,Compliant
335362,11482.35,31078.41,0,14,5,False,4733,1,0,0,7,1,10,No,AML reporting required for high-value transaction
544209,12725.99,39282.24,3,6,2,False,1659,1,0,0,2,1,10,No,AML reporting required for high-value transaction
653880,14581.84,7753.39,1,1,3,False,921,1,0,0,5,1,10,No,AML reporting required for high-value transaction
897079,2669.99,9809.91,4,11,8,True,3443,0,0,0,3,0,0,Yes,Compliant
764076,5936.99,26133.77,1,15,6,False,1276,0,0,0,8,1,10,Yes,Compliant
319963,20310.42,8004.26,4,10,5,False,3942,1,0,0,7,1,10,No,AML reporting required for high-value transaction
580761,848.28,31384.75,1,10,4,False,2486,0,0,0,0,0,0,Yes,Compliant
348710,19806.04,13874.31,2,3,4,True,601,1,0,1,7,1,10,No,AML reporting required for high-value transaction
320984,11879.66,39368.16,3,4,8,True,2065,1,0,0,6,1,10,No,AML reporting required for high-value transaction
997059,17865.63,40213.63,3,5,6,True,218,1,0,0,4,1,10,No,AML reporting required for high-value transaction
956748,16408.22,22653.16,0,13,5,True,4607,1,0,0,4,1,10,No,AML reporting required for high-value transaction
882355,1225.34,8221.34,2,1,5,True,1201,0,0,0,7,0,0,Yes,Compliant
364512,12064.38,31985.52,0,14,6,True,208,1,0,0,8,1,10,No,AML reporting required for high-value transaction
701863,21031.69,49632.14,3,4,3,False,1836,1,0,0,6,1,10,No,AML reporting required for high-value transaction
368799,7963.49,30752.14,0,5,7,False,3206,0,0,0,4,1,10,Yes,Compliant
337549,23997.72,824.51,4,4,1,False,210,1,0,0,7,1,10,No,AML reporting required for high-value transaction
694319,8566.45,-118.01,2,10,5,True,3738,0,1,0,4,1,10,No,Account negative balance for 30+ days
584299,-716.43,15338.46,1,10,6,True,3623,0,0,0,8,0,0,Yes,Compliant
712210,6683.04,8984.97,4,7,2,True,272,0,0,0,9,1,10,Yes,Compliant
548982,23551.07,40465.61,1,8,2,True,1726,1,0,0,5,1,10,No,AML reporting required for high-value transaction
224046,4591.63,42085.09,0,12,9,True,3579,0,0,0,3,0,0,Yes,Compliant
506619,21042.94,12189.56,3,8,2,True,2781,1,0,1,6,1,10,No,AML reporting required for high-value transaction
132097,21437.52,15607.88,4,3,3,False,501,1,0,0,5,1,10,No,AML reporting required for high-value transaction
766326,5505.6,11048.6,2,13,1,True,3825,0,0,0,5,1,10,Yes,Compliant
749150,-2502.27,45327.51,1,5,9,False,3944,0,0,0,7,0,0,Yes,Compliant
330229,16736.74,24635.12,4,10,1,True,1873,1,0,0,6,1,10,No,AML reporting required for high-value transaction
218834,4345.37,32462.99,3,15,4,True,1109,0,0,0,3,0,0,Yes,Compliant
193848,18487.71,20189.59,2,8,7,True,2227,1,0,0,8,1,10,No,AML reporting required for high-value transaction
152921,8279.65,31181.72,2,7,2,False,3064,0,0,0,3,1,10,Yes,Compliant
805086,9558.0,18678.62,1,14,8,False,3151,0,0,1,4,1,10,Yes,Compliant
750429,18337.28,16323.6,4,9,8,False,1349,1,0,0,8,1,10,No,AML reporting required for high-value transaction
805660,6470.9,31358.48,4,13,3,False,4850,0,0,0,7,1,10,Yes,Compliant
384821,8293.82,29144.17,2,10,4,True,8,0,0,0,1,1,10,Yes,Compliant
155609,6285.71,13969.93,0,7,7,False,3499,0,0,0,1,1,10,Yes,Compliant
327897,6020.22,6616.77,2,2,5,False,4287,0,0,0,5,1,10,Yes,Compliant
131024,10778.4,17797.41,3,4,5,True,1113,1,0,0,1,1,10,No,AML reporting required for high-value transaction
170313,19263.98,20175.08,4,12,2,True,3491,1,0,0,1,1,10,No,AML reporting required for high-value transaction
489957,5853.05,31062.9,1,14,6,True,3476,0,0,0,5,1,10,Yes,Compliant
284078,10727.64,45640.97,4,12,4,False,4587,1,0,0,6,1,10,No,AML reporting required for high-value transaction
457429,15121.82,845.42,2,8,5,False,676,1,0,0,3,1,10,No,AML reporting required for high-value transaction
561243,3083.18,11426.71,3,9,5,False,2772,0,0,0,0,0,0,Yes,Compliant
213632,3325.68,8879.51,0,7,2,True,1383,0,0,0,5,0,0,Yes,Compliant
351451,23002.39,24617.01,4,5,8,True,2242,1,0,0,2,1,10,No,AML reporting required for high-value transaction
103051,16706.04,20914.74,2,1,1,True,498,1,0,0,0,1,10,No,AML reporting required for high-value transaction
804107,12315.6,36180.92,2,15,2,True,1640,1,0,0,3,1,10,No,AML reporting required for high-value transaction
